"","id_deputado","receita_total_eleicoes","tipo_receita","nome_parlamentar","uf","partido_atual","profissao","total_bens","tipo_bem","total_despesas_eleicoes","id_municipio","votos","anos","mandatos","causa_fimdescr"
"1250",160531,291500.01,"RECURSOS PRÓPRIOS","Jhonatan De Jesus","RR","PRB",399,2001130.98,11,291500.01,1400027,236,,1,""
"1251",160532,199807.5,"RECURSOS DE PESSOAS FÍSICAS","Eli Correa Filho","SP","DEM",372,2568897.77,11,199807.5,3500105,3,,1,""
"1252",160533,211261.67,"RECURSOS DE PESSOAS FÍSICAS","Liliam Sá","RJ","PROS",296,661635,11,211261.67,3300100,27,,1,""
"1253",160534,224922.31,"RECURSOS PRÓPRIOS","Lauriete","ES","PSC",60,877850,21,224841.76,3200102,199,,1,""
"1254",160535,282487.45,"RECURSOS PRÓPRIOS","Marcon","RS","PT",189,1497399.36,13,281958.13,4300034,195,,1,""
"1255",160536,820647.75,"RECURSOS PRÓPRIOS","Marco Tebaldi","SC","PSDB",179,5085555.01,11,820647.75,4200051,12,,2,"Secretário de Estado"
"1256",160537,2334283.19,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Gabriel Chalita","SP","PMDB",186,14455314.13,19,2334155.64,3500105,248,,1,""
"1257",160538,470479.41,"RECURSOS PRÓPRIOS","Bohn Gass","RS","PT",428,2742232.2,11,470479.41,4300109,327,,1,""
"1258",160539,2574224.77,"RECURSOS DE PARTIDO POLÍTICO","Anthony Garotinho","RJ","PR",372,722259,12,2568519.61,3300100,1250,,1,""
"1259",160540,176829,"RECURSOS DE PESSOAS FÍSICAS","Otoniel Lima","SP","PRB",0,1192294,19,176229.19,3500105,91,,1,""
"1260",160541,489576.06,"RECURSOS PRÓPRIOS","Arthur Lira","AL","PP",321,3852865.56,12,489522.04,2700102,1325,,1,""
"1261",160542,1978680.11,"RECURSOS DE PESSOAS FÍSICAS","Márcio Macêdo","SE","PT",121,1874241.64,11,1977644.5,2800100,21,,1,""
"1262",160543,325751.18,"RECURSOS DE PESSOAS FÍSICAS","Andre Moura","SE","PSC",345,706672,11,325621.45,2800100,236,,1,""
"1263",160544,552093.33,"RECURSOS PRÓPRIOS","Junji Abe","SP","PSD",350,7065300.12,11,552093.33,3500105,4,,1,""
"1264",160545,2918540.18,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Alexandre Leite","SP","DEM",399,871027.3,21,2918448.88,3500105,3,,1,""
"1265",160546,3972989.87,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Armando Vergílio","GO","SDD",285,3147402,12,3972989.87,5200050,155,,2,"Secretário de Estado"
"1266",160547,304704.96,"RECURSOS PRÓPRIOS","Luiz Argôlo","BA","SDD",354,3672937.05,2,304692.9,290330,389,,1,""
"1267",160548,1005318.41,"RECURSOS PRÓPRIOS","Jonas Donizette","SP","PSB",372,2363141.71,11,1005121.48,3500105,17,1.88090349075975,1,"Renúncia"
"1268",160549,1213694.43,"RECURSOS DE PESSOAS FÍSICAS","João Paulo Lima","PE","PT",45,1946268.88,11,1200704.93,260545,24,,1,""
"1269",160550,2439680.05,"RECURSOS DE PESSOAS JURÍDICAS","Luiz Pitiman","DF","PSDB",432,4504530.18,12,2439680.05,530010,1087,,2,"Secretário de Estado"
"1270",160551,163353.17,"RECURSOS DE PESSOAS FÍSICAS","Anderson Ferreira","PE","PR",0,1941100.2,11,163353.17,2600054,880,,1,""
"1271",160552,196049.43,"RECURSOS PRÓPRIOS","Danrlei De Deus Hinterholz","RS","PSD",204,1542967,21,196049.43,4300034,28,,1,""
"1272",160553,912835.2,"RECURSOS PRÓPRIOS","Antonio Brito","BA","PTB",40,2645646.81,11,912667.47,290330,4,,1,""
"1273",160554,191430,"RECURSOS PRÓPRIOS","Berinho Bantim","RR","SDD",0,3121480.65,2,191430,1400027,401,,2,"Secretário de Estado"
"1274",160555,152220.26,"RECURSOS DE PESSOAS FÍSICAS","Lourival Mendes","MA","PTDOB",325,1518604.84,12,143063.73,2100055,281,,1,""
"1275",160556,694829.89,"RECURSOS DE PESSOAS FÍSICAS","Padre João","MG","PT",11,945702.96,11,694471.68,3100104,4,,1,""
"1276",160557,622570,"RECURSOS DE PESSOAS JURÍDICAS","Cláudio Puty","PA","PT",317,709146,11,619411.44,150475,58,,1,""
"1277",160558,1254479.87,"RECURSOS DE PESSOAS FÍSICAS","Paulo Freire","SP","PR",434,2784258.95,11,1253599.92,3500105,371,,1,""
"1278",160559,877428.59,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Alceu Moreira","RS","PMDB",160,1825734.52,11,877428.59,4300034,102,,1,""
"1279",160560,2816607.2,"RECURSOS DE PESSOAS FÍSICAS","José De Filippi","SP","PT",201,5490434.55,12,2814505.44,3500105,6,1.91649555099247,1,"Secretário de Prefeitura de Capital"
"1280",160561,166650.6,"RECURSOS DE PESSOAS FÍSICAS","Missionário José Olimpio","SP","PP",160,3234601.09,1,166565.61,3500105,68,,1,""
"1281",160562,3029400,"RECURSOS DE PESSOAS FÍSICAS","Giroto","MS","PMDB",201,4818427.4,11,3029400,500390,670,2.18754277891855,1,"Secretário de Estado"
"1282",160563,715686.41,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Onofre Santo Agostini","SC","PSD",407,1467753.98,11,714186.31,4200051,36,,1,""
"1283",160564,472794.06,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Nilda Gondim","PB","PMDB",0,1528749.66,11,422524.33,251640,19,,2,"Licença Conjunta Consecutiva"
"1284",160565,1214653.97,"RECURSOS DE PESSOAS FÍSICAS","Mara Gabrilli","SP","PSDB",360,2915429.09,11,1214033.97,3500105,10,,1,""
"1285",160566,706460,"RECURSOS DE PESSOAS JURÍDICAS","Nelson Padovani","PR","PSC",399,12628015.81,2,706460,4100103,433,,1,""
"1286",160567,1109277.45,"RECURSOS DE PESSOAS JURÍDICAS","Nelson Marchezan Junior","RS","PSDB",199,677285.59,11,1373377.45,4300034,98,,1,""
"1287",160568,827220.91,"RECURSOS DE PESSOAS JURÍDICAS","Rogério Carvalho","SE","PT",196,660580,12,827136.71,2800100,229,,1,""
"1288",160569,326359.71,"RECURSOS PRÓPRIOS","Waldenor Pereira","BA","PT",45,1391459.44,12,326325.66,290170,173,,1,""
"1289",160570,793945.4,"RECURSOS DE PESSOAS JURÍDICAS","Jerônimo Goergen","RS","PP",199,1528701.96,11,792071.6,4300059,13,,1,""
"1290",160571,796675.98,"RECURSOS DE PESSOAS FÍSICAS","João Rodrigues","SC","PSD",112,3876215.29,11,795175.98,4200051,3,0.0903490759753593,3,"Secretário de Estado"
"1291",160572,1012700,"RECURSOS DE PESSOAS JURÍDICAS","Jorge Corte Real","PE","PTB",201,17416102.27,11,1012696.89,260545,4,,1,""
"1292",160573,1083523.7,"RECURSOS DE PESSOAS FÍSICAS","João Arruda","PR","PMDB",349,3376722,12,1083443.72,4100103,21,,1,""
"1293",160574,435980.32,"RECURSOS DE PESSOAS FÍSICAS","João Ananias","CE","PCDOB",128,1794660,12,435980.32,2300101,57,,1,""
"1294",160575,688132.67,"RECURSOS DE PESSOAS FÍSICAS","Erika Kokay","DF","PT",305,788231,11,688132.67,530010,5871,,1,""
"1295",160576,608479.67,"RECURSOS PRÓPRIOS","César Halum","TO","PRB",122,3930962.29,11,608451.21,1700251,5,,1,""
"1296",160577,2106386.72,"RECURSOS DE PESSOAS FÍSICAS","Adrian","RJ","PMDB",0,1515273.03,13,2106386.72,3300100,14,,1,""
"1297",160578,3062019.25,"RECURSOS PRÓPRIOS","Edmar Arruda","PR","PSC",45,17215294.85,13,3062019.25,4100103,3,,2,"Licença Conjunta Consecutiva"
"1298",160579,184921.79,"RECURSOS PRÓPRIOS","Alexandre Roso","RS","PSB",196,2986852.81,11,184921.79,4300034,1,,1,""
"1299",160580,1436415.43,"RECURSOS DE PESSOAS JURÍDICAS","Cida Borghetti","PR","PROS",60,2698618.15,2,1436358.04,4100103,1,,2,"Licença Conjunta Consecutiva"
"1300",160581,326740,"RECURSOS DE PESSOAS JURÍDICAS","Assis Melo","RS","PCDOB",263,538311.22,13,326723.16,4300208,1,,1,""
"1301",160582,144841,"RECURSOS DE PESSOAS FÍSICAS","Alberto Filho","MA","PMDB",99,820214.53,2,144771.35,2100055,1154,,2,"Licença Conjunta Consecutiva"
"1302",160584,733397.95,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Carlinhos Almeida","SP","PT",81,1047343.46,11,733104.82,3500105,2,1.83709787816564,1,"Renúncia"
"1303",160585,774576.7,"RECURSOS DE PESSOAS FÍSICAS","Carlaile Pedrosa","MG","PSDB",160,7032160.18,11,774576.7,3100104,1,1.87816563997262,1,"Renúncia"
"1304",160586,1308622.04,"RECURSOS DE PESSOAS JURÍDICAS","William Dib","SP","PSDB",196,5225081.33,11,1308622.04,3500105,6,,1,""
"1305",160587,582166.62,"RECURSOS DE PESSOAS JURÍDICAS","Fabio Trad","MS","PMDB",199,3824085.85,12,582166.62,500627,67,,1,""
"1306",160588,1379841.73,"RECURSOS DE PESSOAS FÍSICAS","Diego Andrade","MG","PSD",40,3029284.75,11,1379841.73,3100104,1,,1,""
"1307",160589,2941790.84,"RECURSOS DE PESSOAS FÍSICAS","Bruna Furlan","SP","PSDB",0,,,2941790.84,3500105,13,,1,""
"1308",160590,416051.7,"RECURSOS DE PESSOAS FÍSICAS","Hélio Santos","MA","PSDB",367,1212172.78,13,416051.7,2100055,15513,,1,""
"1309",160591,108450,"RECURSOS DE PESSOAS FÍSICAS","Vinicius Gurgel","AP","PR",303,,,108450,1600055,385,,1,""
"1310",160592,1875539.44,"RECURSOS DE PARTIDO POLÍTICO","Zeca Dirceu","PR","PT",399,2252760.55,11,1873350.45,4100103,1,,1,""
"1311",160593,429458.93,"RECURSOS DE PESSOAS FÍSICAS","Paulo Wagner","RN","PV",298,1233868.38,12,429397.38,2400109,221,,1,""
"1312",160594,1359285.14,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Ronaldo Zulke","RS","PT",81,2598532.45,11,1358792.41,4300034,10,,1,""
"1313",160595,1707139.15,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Vaz De Lima","SP","PSDB",102,2848285.16,11,1707139.15,3500105,74,,1,""
"1314",160596,2851878.46,"RECURSOS PRÓPRIOS","Heuler Cruvinel","GO","PSD",0,1011913.59,19,2851878.46,5200050,13,,1,""
"1315",160597,308992.15,"RECURSOS DE PARTIDO POLÍTICO","Romário","RJ","PSB",399,2329252.96,11,308992.15,3300100,218,,1,""
"1316",160598,3039397.04,"RECURSOS PRÓPRIOS","Flávia Morais","GO","PDT",406,198046,95,3070681.69,5200050,415,,1,""
"1317",160599,1380529.72,"RECURSOS DE PESSOAS FÍSICAS","Dimas Fabiano","MG","PP",0,4673506.34,11,1380529.72,3100104,1,,1,""
"1318",160600,601198.53,"RECURSOS DE PESSOAS FÍSICAS","Arthur Oliveira Maia","BA","SDD",199,3100931.46,11,600903.17,290330,1,,1,""
"1319",160601,226315.6,"RECURSOS DE PESSOAS FÍSICAS","Pastor Marco Feliciano","SP","PSC",257,3204729,1,226274.8,3500105,76,,1,""
"1320",160602,400972.72,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Arnaldo Jordy","PA","PPS",345,,,400939.22,150475,11,,1,""
"1321",160603,422379.99,"RECURSOS DE PESSOAS FÍSICAS","Amauri Teixeira","BA","PT",71,,,421799.33,290170,22,,1,""
"1322",160604,454214.1,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Pedro Uczai","SC","PT",130,2344514,12,454214.1,4200051,66,,1,""
"1323",160605,878603.72,"RECURSOS DE PESSOAS FÍSICAS","Carlos Magno","RO","PP",124,410669,64,878056.85,1100015,354,,1,""
"1324",160606,897694.37,"RECURSOS DE PESSOAS FÍSICAS","Delegado Protógenes","SP","PCDOB",161,2762176.85,11,897258.08,3500105,316,,1,""
"1325",160607,452311.5,"RECURSOS DE PESSOAS FÍSICAS","Jose Stédile","RS","PSB",48,577395,12,452311.5,4300406,25,,1,""
"1326",160608,3633621.16,"RECURSOS DE PESSOAS JURÍDICAS","Teresa Surita","RR","PMDB",274,1267367.08,45,3633621.16,1400027,389,1.91649555099247,1,"Renúncia"
"1327",160609,387841.22,"RECURSOS PRÓPRIOS","Walter Tosta","MG","PSD",246,2647547.68,11,387802.96,3100104,3,,1,""
"1328",160610,584367.43,"RECURSOS DE PESSOAS FÍSICAS","Valmir Assunção","BA","PT",189,1198403.2,11,579367.43,290170,11,,1,""
"1329",160611,2147513.66,"RECURSOS DE PESSOAS FÍSICAS","Toninho Pinheiro","MG","PP",160,1426347.83,12,2147513.66,3100104,1,,1,""
"1330",160612,914802.82,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Sergio Zveiter","RJ","PSD",199,7526503.35,1,914177.76,3300100,22,,4,"Secretário de Estado"
"1331",160613,525793.22,"RECURSOS DE PESSOAS JURÍDICAS","Sibá Machado","AC","PT",184,914552.76,13,525793.22,1200013,789,,1,""
"1332",160614,157716.9,"RECURSOS PRÓPRIOS","Rosane Ferreira","PR","PV",54,395520,21,157681.3,4100301,10,,1,""
"1333",160615,3072342.95,"RECURSOS DE PESSOAS FÍSICAS","Reinaldo Azambuja","MS","PSDB",367,40421548,11,3072342.95,500390,358,,1,""
"1334",160616,101575,"RECURSOS PRÓPRIOS","Edivaldo Holanda Junior","MA","PTC",396,1106106.71,11,101478.3,2100055,116,1.58247775496235,2,"Licença Conjunta Consecutiva"
"1335",160617,2131713.17,"RECURSOS DE PESSOAS JURÍDICAS","Thiago Peixoto","GO","PSD",45,1819074.23,12,2131713.17,5200050,494,0.161533196440794,5,"Secretário de Estado"
"1336",160618,553386.72,"RECURSOS DE PESSOAS FÍSICAS","Edson Pimenta","BA","PSD",189,2789923.45,11,564398.2,290170,78,,1,""
"1337",160619,453999.72,"RECURSOS DE PESSOAS JURÍDICAS","José Nunes","BA","PSD",399,9231080.12,2,453999.72,290330,289,,1,""
"1338",160620,626631.04,"RECURSOS DE PESSOAS FÍSICAS","Washington Reis","RJ","PMDB",0,4028731.7,19,626473.96,3300100,9,,1,""
"1339",160621,238200,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Sandro Alex","PR","PPS",199,2407054.58,16,238110.3,4100103,1,,1,""
"1340",160622,4104082.15,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Vicente Candido","SP","PT",104,2290191.3,11,4104082.15,3500204,51,,1,""
"1341",160623,600045.88,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Renan Filho","AL","PMDB",45,2079044.4,11,600045.88,2700102,3414,,1,""
"1342",160624,913021.25,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Celia Rocha","AL","PTB",196,741969,13,912976.96,2700102,13,1.91649555099247,1,"Renúncia"
"1343",160625,175826.55,"RECURSOS DE PESSOAS FÍSICAS","Zoinho","RJ","PR",0,1138935,12,175746.59,3300100,78,,1,""
"1344",160626,1120408.03,"RECURSOS DE PESSOAS JURÍDICAS","Almeida Lima","SE","PMDB",279,4820871,12,1120408.03,2800100,108,,1,""
"1345",160627,203069.79,"RECURSOS PRÓPRIOS","Stepan Nercessian","RJ","PPS",181,1125083,11,203069.79,3300100,67,,1,""
"1346",160628,1391700,"RECURSOS DE PESSOAS FÍSICAS","Luciana Santos","PE","PCDOB",28,1338624.76,11,1391700,260545,26,,1,""
"1347",160629,250220,"RECURSOS PRÓPRIOS","Romero Rodrigues","PB","PSDB",163,2561861,11,250208.53,251640,2,1.58521560574949,2,"Licença Conjunta Consecutiva"
"1348",160630,884493.4,"RECURSOS DE PESSOAS FÍSICAS","Ságuas Moraes","MT","PT",196,1372498.85,12,884493.4,510452,13,,2,"Afastamento"
"1349",160631,284765.67,"RECURSOS DE PESSOAS FÍSICAS","Walney Rocha","RJ","PTB",377,3610508.58,11,284164.78,3300100,196,,1,""
"1350",160632,1007261.56,"RECURSOS DE PESSOAS FÍSICAS","Zé Silva","MG","SDD",300,1694380.88,12,1007242.9,3100104,53,2.02327173169062,2,"Secretário de Estado"
"1351",160633,1164857.5,"RECURSOS DE PESSOAS FÍSICAS","Mandetta","MS","DEM",196,1664190.57,11,1164857.5,500390,15,,1,""
"1352",160634,60260,"RECURSOS DE PESSOAS FÍSICAS","Chico Das Verduras","RR","PRP",330,521272,2,60260,1400027,29,,2,"Perda de Mandato"
"1353",160635,433864.42,"RECURSOS DE PESSOAS FÍSICAS","Ruy Carneiro","PB","PSDB",44,1619118,11,433767.06,251640,376,,1,""
"1354",160636,394691.9,"RECURSOS DE PESSOAS JURÍDICAS","Wilson Filho","PB","PTB",0,5603849,21,394690.4,251640,33,,1,""
"1355",160637,1300000,"RECURSOS DE PESSOAS JURÍDICAS","Ronaldo Fonseca","DF","PROS",199,1146937,2,1274559.35,530010,1078,,1,""
"1356",160638,839189.67,"RECURSOS DE PESSOAS FÍSICAS","Ângelo Agnolin","TO","PDT",399,1275542.25,13,839189.67,1700251,161,,1,""
"1357",160639,735510.49,"RECURSOS DE PESSOAS FÍSICAS","Professora Dorinha Seabra Rezende","TO","DEM",79,604840.23,16,735505.14,1700251,24,,1,""
"1358",160640,511365.96,"RECURSOS DE PARTIDO POLÍTICO","Eros Biondini","MG","PTB",259,1124890.06,11,511365.96,3100104,62,1.73032169746749,1,"Secretário de Estado"
"1359",160641,151097.5,"RECURSOS DE PESSOAS FÍSICAS","Professora Marcivania","AP","PT",88,260653,12,151079.85,1600055,43,0.440793976728268,1,"Afastamento"
"1360",160642,213553.67,"RECURSOS DE PESSOAS FÍSICAS","Pastor Eurico","PE","PSB",391,,,213553.67,260545,6,,1,""
"1361",160643,293795.05,"RECURSOS DE PESSOAS FÍSICAS","Dr. Jorge Silva","ES","PROS",196,2359699.28,11,293795.05,3200102,16,,1,""
"1362",160644,349616,"RECURSOS DE PESSOAS FÍSICAS","Miriquinho Batista","PA","PT",90,1889977.33,11,349616,1500107,21425,,1,""
"1363",160645,126908.89,"RECURSOS DE PESSOAS FÍSICAS","Luiz Carlos","AP","PSDB",199,,,126908.89,1600055,75,,1,""
"1364",160646,607279.75,"RECURSOS PRÓPRIOS","Fernando Francischini","PR","SDD",161,689533,11,607279.75,4100103,6,,1,""
"1365",160647,2724827.89,"RECURSOS DE PESSOAS FÍSICAS","Eduardo Azeredo","MG","PSDB",277,5213738.86,11,2721829.71,3100104,1,,1,""
"1366",160648,999033.73,"RECURSOS DE PESSOAS FÍSICAS","Júnior Coimbra","TO","PMDB",271,4522970,12,999033.73,1700251,495,,1,""
"1367",160649,309863.35,"RECURSOS DE PESSOAS JURÍDICAS","Esperidião Amin","SC","PP",374,7913239.53,11,309863.35,4200051,25,,1,""
"1368",160650,186584.96,"RECURSOS PRÓPRIOS","Oziel Oliveira","BA","PDT",364,1538560.83,19,186538.06,290170,1,,1,""
"1369",160651,325777.76,"RECURSOS DE PESSOAS FÍSICAS","Rogério Peninha Mendonça","SC","PMDB",36,2823608.79,11,325777.76,4200051,1,,1,""
"1370",160652,1516289.33,"RECURSOS DE PESSOAS FÍSICAS","Roberto Teixeira","PE","PP",251,4696418.78,2,1516289.33,260545,2,,1,""
"1371",160653,106455.66,"RECURSOS DE PESSOAS FÍSICAS","Roberto De Lucena","SP","PV",98,1339397.56,13,106455.66,3500105,22,,1,""
"1372",160654,3617512.6,"RECURSOS DE PESSOAS FÍSICAS","Renzo Braz","MG","PP",40,5526162.4,11,3617512.6,3100302,323,,1,""
"1373",160655,1158916.09,"RECURSOS DE PESSOAS FÍSICAS","Ricardo Izar","SP","PSD",353,7504217.05,11,1158916.09,3500105,25,,1,""
"1374",160656,273684,"RECURSOS DE PESSOAS JURÍDICAS","Raul Lima","RR","PP",44,2542433.28,2,273684,1400027,266,,1,""
"1375",160657,2482807.58,"RECURSOS DE PESSOAS FÍSICAS","Newton Lima","SP","PT",130,2926018.54,11,2481507.58,3500303,715,,1,""
"1376",160658,822980,"RECURSOS DE PESSOAS FÍSICAS","Paulo Tadeu","DF","PT",125,2028210,11,822980,530010,5409,0.350444900752909,2,"Secretário de Estado"
"1377",160659,98480.26,"RECURSOS DE PESSOAS FÍSICAS","Keiko Ota","SP","PSB",185,558732.07,11,98479.25,3500105,10,,1,""
"1378",160660,379242.42,"RECURSOS DE PESSOAS FÍSICAS","Marcelo Aguiar","SP","DEM",425,161692,32,379161.23,3500303,15,,1,""
"1379",160661,113100,"RECURSOS PRÓPRIOS","José Augusto Maia","PE","PROS",0,340693,32,113003,260545,4,,1,""
"1380",160662,1091083.83,"RECURSOS DE PESSOAS JURÍDICAS","Luiz Fernando Machado","SP","PSDB",0,800295.12,12,1091083.83,3500105,1,,1,""
"1381",160663,168610.76,"RECURSOS PRÓPRIOS","Leopoldo Meyer","PR","PSB",201,8267372.74,11,168610.76,4100202,1,,1,""
"1382",160664,849395.65,"RECURSOS PRÓPRIOS","Cesar Colnago","ES","PSDB",196,1307113.05,11,849332.65,3200102,1899,,1,""
"1383",160665,1078000,"RECURSOS DE PESSOAS JURÍDICAS","Augusto Coutinho","PE","SDD",201,9620370.6,11,1078000,2600054,810,,1,""
"1384",160666,1165183.31,"RECURSOS PRÓPRIOS","Félix Mendonça Júnior","BA","PDT",0,5789023.61,11,1165144.39,290170,4,,1,""
"1385",160667,1520191.38,"RECURSOS DE PESSOAS JURÍDICAS","Guilherme Mussi","SP","PP",40,1779250.76,32,1520191.38,3500105,16,,1,""
"1386",160668,154850,"RECURSOS DE PESSOAS JURÍDICAS","Paulo Cesar Quartiero","RR","DEM",36,8492138,29,154842.8,1400027,445,,1,""
"1387",160669,830500,"RECURSOS DE PESSOAS JURÍDICAS","Genecias Noronha","CE","SDD",399,7557247.89,11,829952.7,2300101,499,,1,""
"1388",160670,200725,"RECURSOS DE PESSOAS FÍSICAS","Padre Ton","RO","PT",0,345821.37,21,200718.8,1100015,2819,,1,""
"1389",160671,464258.33,"RECURSOS DE PESSOAS FÍSICAS","Jesus Rodrigues","PI","PT",373,6837836.19,11,464231.85,220095,5,,1,""
"1390",160672,22337.32,"RECURSOS PRÓPRIOS","Jean Wyllys","RJ","PSOL",139,852060,11,22337.32,3300100,6,,1,""
"1391",160673,835160.74,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Giovani Cherini","RS","PDT",23,4257007,11,834885.44,4300034,6,,1,""
"1392",160674,154354.56,"RECURSOS DE PESSOAS FÍSICAS","Hugo Motta","PB","PMDB",415,462378,11,154273.4,251640,4,,1,""
"1393",160675,125010,"RECURSOS DE PESSOAS FÍSICAS","Jânio Natal","BA","PRP",44,1919821,11,124934.09,290330,4,,1,""
"1394",160676,589597.6,"RECURSOS PRÓPRIOS","Fernando Torres","BA","PSD",399,5899827.69,11,589501.34,290170,2,,1,""
"1395",160677,59692.72,"RECURSOS DE PESSOAS JURÍDICAS","Francisco Floriano","RJ","PR",92,647229.53,39,59670.08,3300100,335,,1,""
"1396",160678,384177.22,"RECURSOS DE PESSOAS FÍSICAS","Artur Bruno","CE","PT",25,2357850.35,11,384167.95,2300101,10,,1,""
"1397",160679,505191.2,"RECURSOS PRÓPRIOS","Taumaturgo Lima","AC","PT",0,1376595,12,505183.59,1200013,70,,1,""
"1398",160680,927839.19,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Audifax","ES","PSB",236,1436481,12,926490.22,3200102,76,1.58247775496235,2,"Licença Conjunta Consecutiva"
"1399",160758,1673293.26,"RECURSOS DE PESSOAS FÍSICAS","Domingos Sávio","MG","PSDB",122,11368160.62,3,1673293.26,3100104,2,,1,""
"1400",160974,1173391.7,"RECURSOS PRÓPRIOS","Hugo Napoleão","PI","PSD",254,4029022.67,11,1173391.7,220095,17,,1,""
"1401",160976,678243.13,"RECURSOS DE PESSOAS FÍSICAS","Tiririca","SP","PR",181,,,677901.47,3500105,719,,1,""
"1402",161903,1903740,"RECURSOS PRÓPRIOS","Roberto Dorner","MT","PSD",0,21285019.83,12,1903736.07,510452,344,0.785763175906913,1,"Afastamento"
"1403",161904,71640,"RECURSOS PRÓPRIOS","Dudimar Paxiuba","PA","PROS",0,432073.87,11,71586.29,150475,4,,3,"Afastamento"
"1404",161905,139752.46,"RECURSOS PRÓPRIOS","André Dias","PA","PSDB",0,2258961.82,11,139748,1500107,1710,0.856947296372348,1,"Renúncia"
"1405",161906,582100,"RECURSOS DE PESSOAS FÍSICAS","Luiz Otavio","PA","PMDB",0,2304357.98,11,582094.12,1500107,477,0.566735112936345,1,"Afastamento"
"1406",161907,569201.09,"RECURSOS DE PESSOAS JURÍDICAS","Acelino Popó","BA","PRB",0,4005180.42,13,569201.09,290170,7,,1,""
"1407",161962,111340,"RECURSOS DE PESSOAS JURÍDICAS","Luiz Noé","RS","PSB",0,,,111276.84,4300034,1,1.79876796714579,1,"Afastamento"
"1408",162174,665312.52,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Policarpo","DF","PT",113,171207,21,665312.52,530010,1779,,2,"Afastamento"
"1409",162175,270699.84,"RECURSOS DE PESSOAS JURÍDICAS","Eliane Rolim","RJ","PT",0,2047192,11,270567.53,3300100,17,1.06502395619439,1,"Afastamento"
"1410",162332,321675,"RECURSOS PRÓPRIOS","Luiz Nishimori","PR","PR",0,,,321675,4100103,4,,1,""
"1411",162490,2160225.54,"RECURSOS DE PESSOAS JURÍDICAS","Valdivino De Oliveira","GO","PSDB",0,12326377.18,2,2542456.86,5200050,155,,6,"Afastamento"
"1412",163321,88762.49,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Ronaldo Nogueira","RS","PTB",40,366717,12,88749.65,4300034,5,,1,""
"1413",163322,122490,"RECURSOS DE PESSOAS FÍSICAS","Vilalba","PE","PP",0,394686,21,122445.16,260545,5,,1,""
"1414",163831,1067552.82,"RECURSOS DE PESSOAS JURÍDICAS","Fernando Jordão","RJ","PMDB",0,4628915.92,19,1067065.71,3300100,13729,,4,"Afastamento"
"1415",164359,37360,"RECURSOS DE PESSOAS FÍSICAS","Delegado Waldir","GO","PSDB",0,798499,11,37360,5200050,94,0.364134154688569,1,"Afastamento"
"1416",164360,460748.33,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Carmen Zanotto","SC","PPS",54,2130216.23,11,460718.99,4200051,32,2.62833675564682,3,"Afastamento"
"1417",164361,726229,"RECURSOS DE PESSOAS FÍSICAS","Marina Santanna","GO","PT",0,642571,12,722656.89,5200050,107,,5,"Afastamento"
"1418",165429,476660.76,"RECURSOS DE PESSOAS JURÍDICAS","Gean Loureiro","SC","PMDB",110,1311238.25,11,476650.22,4200051,17,0.511978097193703,2,"Afastamento"
"1419",165583,1743319.61,"RECURSOS DE PESSOAS JURÍDICAS","Carlos Roberto","SP","PSDB",373,16666221.31,11,1743319.61,3500105,8,,2,"Afastamento"
"1420",165675,34576.5,"RECURSOS PRÓPRIOS","Francisco Araújo","RR","PSD",0,1133445,12,34576.5,1400027,152,1.59069130732375,1,"Afastamento"
"1421",166401,1368090.68,"RECURSOS DE PESSOAS FÍSICAS","Nilson Leitão","MT","PSDB",0,2551576.91,12,1368090.68,510452,422,,1,""
"1422",166402,2412693.32,"RECURSOS DE PESSOAS JURÍDICAS","Magda Mofatto","GO","PR",0,17932488.57,2,2412693.32,5200050,16,,3,"Afastamento"
"1423",166727,912039.26,"RECURSOS DE PESSOAS FÍSICAS","Dra. Elaine Abissamra","SP","PSB",0,,,1036056.67,3500105,1,0.355920602327173,1,"Afastamento"
"1424",167493,273998.8,"RECURSOS DE PESSOAS FÍSICAS","Weverton Rocha","MA","PDT",0,1190037,12,273998.8,2100055,414,,3,"Afastamento"
